precision,recall,threshold
0.33183856502242154,0.9893048128342246,0.034344441197467324
0.33213644524236985,0.9893048128342246,0.03472615849694072
0.33243486073674755,0.9893048128342246,0.0347913027369669
0.3327338129496403,0.9893048128342246,0.034936568153412215
0.33303330333033304,0.9893048128342246,0.0350196164178903
0.3333333333333333,0.9893048128342246,0.03523757706433136
0.33363390441839497,0.9893048128342246,0.03553501217931259
0.33393501805054154,0.9893048128342246,0.03559078752634225
0.33423667570009036,0.9893048128342246,0.0356259711604395
0.3345388788426763,0.9893048128342246,0.03565180387232577
0.334841628959276,0.9893048128342246,0.035957608764257874
0.3351449275362319,0.9893048128342246,0.03607008607780943
0.3354487760652765,0.9893048128342246,0.0365402948899916
0.33575317604355714,0.9893048128342246,0.03680721261016145
0.33605812897366033,0.9893048128342246,0.03707468377048615
0.33636363636363636,0.9893048128342246,0.03711891781676085
0.33666969972702454,0.9893048128342246,0.03717577996414486
0.33697632058287796,0.9893048128342246,0.03734041840156527
0.33728350045578853,0.9893048128342246,0.03738449419222187
0.3375912408759124,0.9893048128342246,0.0374133187286289
0.3378995433789954,0.9893048128342246,0.03808564095838569
0.3382084095063985,0.9893048128342246,0.03825767693143393
0.33851784080512354,0.9893048128342246,0.038280295834382735
0.33882783882783885,0.9893048128342246,0.038306148974582836
0.3391384051329056,0.9893048128342246,0.0384110947430742
0.3394495412844037,0.9893048128342246,0.03852995363058665
0.3397612488521579,0.9893048128342246,0.038656479994198384
0.3400735294117647,0.9893048128342246,0.03878766143229335
0.3403863845446182,0.9893048128342246,0.038857991100654216
0.3406998158379374,0.9893048128342246,0.03887247709539461
0.34101382488479265,0.9893048128342246,0.03917232847206333
0.3413284132841328,0.9893048128342246,0.03948416449526932
0.34164358264081257,0.9893048128342246,0.03964856638006987
0.3419593345656192,0.9893048128342246,0.04053190908730178
0.3422756706753006,0.9893048128342246,0.0406237907540726
0.3425925925925926,0.9893048128342246,0.04095100389025307
0.34291010194624655,0.9893048128342246,0.0410490741361337
0.3432282003710575,0.9893048128342246,0.04119948404593859
0.3435468895078923,0.9893048128342246,0.04159821809457176
0.34386617100371747,0.9893048128342246,0.04274940070923774
0.34418604651162793,0.9893048128342246,0.042813831261804415
0.34450651769087526,0.9893048128342246,0.04289272516103599
0.3448275862068966,0.9893048128342246,0.04289512087720913
0.3451492537313433,0.9893048128342246,0.043360834943670025
0.34547152194211017,0.9893048128342246,0.04349696723589671
0.34579439252336447,0.9893048128342246,0.043543974121926836
0.3461178671655753,0.9893048128342246,0.04367470940568465
0.3464419475655431,0.9893048128342246,0.04373850557106016
0.3467666354264292,0.9893048128342246,0.043745398347331294
0.34709193245778613,0.9893048128342246,0.0442485945374399
0.3474178403755869,0.9893048128342246,0.04460462211453872
0.3468045112781955,0.9866310160427807,0.04466818695630831
0.3471307619943556,0.9866310160427807,0.04477630704066043
0.3474576271186441,0.9866310160427807,0.04512081896900912
0.3477851083883129,0.9866310160427807,0.04512234097392215
0.3481132075471698,0.9866310160427807,0.045297836271364494
0.34844192634560905,0.9866310160427807,0.04585952441429131
0.3487712665406427,0.9866310160427807,0.04610073921583049
0.3491012298959319,0.9866310160427807,0.046267387816250956
0.3494318181818182,0.9866310160427807,0.04637962338682066
0.34976303317535545,0.9866310160427807,0.046858351436583824
0.35009487666034156,0.9866310160427807,0.046956121207131
0.3504273504273504,0.9866310160427807,0.047038471015460014
0.35076045627376423,0.9866310160427807,0.04706598188855959
0.3510941960038059,0.9866310160427807,0.04709730358040487
0.3514285714285714,0.9866310160427807,0.0471264577004868
0.3517635843660629,0.9866310160427807,0.04728920748705132
0.3520992366412214,0.9866310160427807,0.04761978046342835
0.3524355300859599,0.9866310160427807,0.04772483274425926
0.3527724665391969,0.9866310160427807,0.047746640289103276
0.35311004784688993,0.9866310160427807,0.04784239691455899
0.35344827586206895,0.9866310160427807,0.04808876943612387
0.3537871524448706,0.9866310160427807,0.048158885084736903
0.354126679462572,0.9866310160427807,0.048770545363897834
0.35446685878962536,0.9866310160427807,0.048782296529963555
0.3548076923076923,0.9866310160427807,0.049186969599812315
0.3551491819056785,0.9866310160427807,0.04926453958104026
0.3554913294797688,0.9866310160427807,0.04979215825998221
0.3558341369334619,0.9866310160427807,0.049919899379684766
0.3561776061776062,0.9866310160427807,0.050050743891647376
0.3565217391304348,0.9866310160427807,0.050298231973119334
0.3568665377176016,0.9866310160427807,0.05053747177066098
0.35721200387221685,0.9866310160427807,0.050549664897899305
0.35755813953488375,0.9866310160427807,0.05055620324519914
0.35790494665373423,0.9866310160427807,0.05087586955825365
0.35825242718446604,0.9866310160427807,0.05094470660407696
0.3576287657920311,0.983957219251337,0.050972690267533226
0.35797665369649806,0.983957219251337,0.051750221612205306
0.35832521908471276,0.983957219251337,0.05181412741796932
0.3586744639376218,0.983957219251337,0.05201770306766965
0.3590243902439024,0.983957219251337,0.052282702581825276
0.359375,0.983957219251337,0.053094851331219634
0.3597262952101662,0.983957219251337,0.05356545388202947
0.36007827788649704,0.983957219251337,0.053857196100979755
0.3604309500489716,0.983957219251337,0.05443249577129713
0.3607843137254902,0.983957219251337,0.05513724755839703
0.36113837095191365,0.983957219251337,0.05530428332931888
0.3614931237721022,0.983957219251337,0.055824213354178
0.3608652900688299,0.9812834224598931,0.05630802582876171
0.3612204724409449,0.9812834224598931,0.0564642808588994
0.361576354679803,0.9812834224598931,0.05659957195813178
0.3619329388560158,0.9812834224598931,0.056742766624096184
0.36229022704837116,0.9812834224598931,0.05674822565822061
0.36264822134387353,0.9812834224598931,0.0571350208546234
0.3620178041543027,0.9786096256684492,0.057187500427652756
0.36237623762376237,0.9786096256684492,0.057577177456200966
0.36273538156590684,0.9786096256684492,0.057900670754159105
0.3630952380952381,0.9786096256684492,0.05802805367460262
0.3634558093346574,0.9786096256684492,0.058395365044962226
0.36381709741550694,0.9786096256684492,0.05841349485763576
0.3641791044776119,0.9786096256684492,0.05921759536285132
0.3645418326693227,0.9786096256684492,0.05947041722473869
0.36490528414755735,0.9786096256684492,0.05953958560583326
0.3652694610778443,0.9786096256684492,0.05961031154277541
0.36563436563436563,0.9786096256684492,0.05961527545460985
0.365,0.9759358288770054,0.05968995034963189
0.36536536536536535,0.9759358288770054,0.06008573088385761
0.3657314629258517,0.9759358288770054,0.06034168594641709
0.36609829488465395,0.9759358288770054,0.06123857400536711
0.36646586345381527,0.9759358288770054,0.06143364073428035
0.36683417085427134,0.9759358288770054,0.061712435295715885
0.3672032193158954,0.9759358288770054,0.061744557927698486
0.3675730110775428,0.9759358288770054,0.06213548441595581
0.36794354838709675,0.9759358288770054,0.06229118190726105
0.3683148335015136,0.9759358288770054,0.06263247708057783
0.3686868686868687,0.9759358288770054,0.06304533508344945
0.3690596562184024,0.9759358288770054,0.06336049673421783
0.3694331983805668,0.9759358288770054,0.06350306364065596
0.3698074974670719,0.9759358288770054,0.06396941061749832
